Date,TF,Open,High,Low,Close,Med,CO
2016-11-25,01:30:00,1.05468,1.05566,1.05444,1.05566,1.05505,9.799999999999809e-4
2016-11-25,02:00:00,1.05567,1.05568,1.05494,1.05518,1.05531,-4.900000000001015e-4
2016-11-25,02:30:00,1.05519,1.05652,1.05494,1.0562,1.05573,0.0010099999999999554
2016-11-25,03:00:00,1.05619,1.05695,1.05608,1.05673,1.056515,5.399999999999849e-4
2016-11-25,03:30:00,1.05671,1.05758,1.05639,1.05748,1.056985,7.699999999999374e-4
2016-11-25,04:00:00,1.05748,1.05772,1.05655,1.05724,1.0571350000000002,-2.4000000000001798e-4
2016-11-25,04:30:00,1.05725,1.05725,1.05646,1.05699,1.056855,-2.5999999999992696e-4
2016-11-25,05:00:00,1.05699,1.05772,1.05674,1.05747,1.0572300000000001,4.799999999998139e-4
2016-11-25,05:30:00,1.05747,1.05771,1.05689,1.0569,1.0573000000000001,-5.699999999999594e-4
2016-11-25,06:00:00,1.05688,1.05775,1.05675,1.0570600000000001,1.05725,1.80000000000069e-4
2016-11-25,06:30:00,1.05705,1.05828,1.05701,1.05786,1.057645,8.099999999999774e-4
2016-11-25,07:00:00,1.05786,1.06073,1.0575,1.06021,1.059115,0.0023500000000000743
2016-11-25,07:30:00,1.0602,1.0602,1.05854,1.05874,1.05937,-0.0014600000000000168
2016-11-25,08:00:00,1.05873,1.06013,1.05835,1.06001,1.05924,0.0012799999999999478
2016-11-25,08:30:00,1.06002,1.06139,1.05941,1.05975,1.0604,-2.6999999999999247e-4
2016-11-25,09:00:00,1.05975,1.06074,1.05893,1.05954,1.059835,-2.1000000000004349e-4
2016-11-25,09:30:00,1.05955,1.05981,1.05808,1.0595,1.058945,-4.999999999988347e-5
2016-11-25,10:00:00,1.05949,1.0601,1.05848,1.05878,1.05929,-7.099999999999884e-4
2016-11-25,10:30:00,1.05876,1.05982,1.05832,1.0596,1.05907,8.400000000001739e-4
2016-11-25,11:00:00,1.0596,1.06026,1.05899,1.05931,1.059625,-2.900000000001235e-4
2016-11-25,11:30:00,1.05932,1.05952,1.0582,1.05854,1.0588600000000001,-7.800000000000029e-4
2016-11-25,12:00:00,1.05853,1.0594,1.05843,1.05899,1.0589149999999998,4.60000000000127e-4
2016-11-25,12:30:00,1.05897,1.05966,1.05873,1.05875,1.0591949999999999,-2.1999999999988695e-4
2016-11-25,13:00:00,1.05874,1.05985,1.05865,1.05962,1.05925,8.799999999999919e-4
2016-11-25,13:30:00,1.05964,1.06041,1.05904,1.06032,1.059725,6.800000000000139e-4
2016-11-25,14:00:00,1.06032,1.06267,1.06009,1.06161,1.06138,0.0012900000000000134
2016-11-25,14:30:00,1.0616,1.06238,1.06101,1.06105,1.061695,-5.500000000000504e-4
2016-11-25,15:00:00,1.06102,1.06126,1.05997,1.06013,1.060615,-8.900000000000574e-4
2016-11-25,15:30:00,1.06014,1.0609,1.05996,1.06033,1.06043,1.8999999999991246e-4
2016-11-25,16:00:00,1.06035,1.06061,1.05957,1.05982,1.06009,-5.299999999999194e-4
2016-11-25,16:30:00,1.05981,1.06023,1.05923,1.05943,1.05973,-3.799999999998249e-4
2016-11-25,17:00:00,1.05942,1.05963,1.05887,1.05925,1.05925,-1.7000000000000348e-4
2016-11-25,17:30:00,1.05926,1.06009,1.05909,1.05917,1.05959,-9.000000000014552e-5
2016-11-25,18:00:00,1.0592,1.06015,1.05883,1.05998,1.0594899999999998,7.800000000000029e-4
2016-11-25,18:30:00,1.05998,1.06064,1.05988,1.05997,1.06026,-9.999999999843467e-6
2016-11-25,19:00:00,1.05996,1.06016,1.05956,1.05973,1.05986,-2.2999999999995246e-4
2016-11-25,19:30:00,1.05973,1.05996,1.0583,1.05831,1.0591300000000001,-0.0014199999999999768
2016-11-25,20:00:00,1.05829,1.05958,1.05827,1.05917,1.058925,8.799999999999919e-4
2016-11-25,20:30:00,1.05918,1.05932,1.05905,1.05925,1.059185,7.00000000000145e-5
2016-11-25,21:00:00,1.05926,1.05929,1.0585,1.05899,1.0588950000000001,-2.6999999999999247e-4
2016-11-25,21:30:00,1.05896,1.05996,1.05841,1.05877,1.059185,-1.8999999999991246e-4
2016-11-27,21:00:00,1.06105,1.06207,1.06083,1.06154,1.06145,4.899999999998794e-4
2016-11-27,21:30:00,1.06156,1.0626,1.06102,1.06109,1.06181,-4.6999999999997044e-4
2016-11-27,22:00:00,1.06104,1.06106,1.05981,1.06018,1.060435,-8.600000000000829e-4
2016-11-27,22:30:00,1.06019,1.0603,1.05944,1.05976,1.05987,-4.2999999999993044e-4
2016-11-27,23:00:00,1.05977,1.0601,1.0594,1.0595,1.05975,-2.6999999999999247e-4
2016-11-27,23:30:00,1.0595,1.06097,1.05945,1.06085,1.06021,0.0013499999999999623
2016-11-28,00:00:00,1.06086,1.06218,1.0606,1.06179,1.0613899999999998,9.300000000000974e-4
2016-11-28,00:30:00,1.06179,1.06333,1.06134,1.0629,1.062335,0.0011099999999999444
2016-11-28,01:00:00,1.06289,1.06382,1.06215,1.06353,1.0629849999999998,6.40000000000196e-4
2016-11-28,01:30:00,1.06353,1.06467,1.06296,1.06447,1.063815,9.399999999999409e-4
2016-11-28,02:00:00,1.06448,1.06755,1.06439,1.06701,1.06597,0.002529999999999921
2016-11-28,02:30:00,1.06702,1.06842,1.06603,1.06616,1.067225,-8.600000000000829e-4
2016-11-28,03:00:00,1.06619,1.06645,1.06549,1.06574,1.06597,-4.5000000000006146e-4
2016-11-28,03:30:00,1.06575,1.06588,1.06493,1.06504,1.065405,-7.099999999999884e-4
2016-11-28,04:00:00,1.06505,1.06585,1.06479,1.06585,1.0653199999999998,7.999999999999119e-4
2016-11-28,04:30:00,1.06584,1.06624,1.06554,1.06582,1.06589,-1.999999999990898e-5
2016-11-28,05:00:00,1.06581,1.06646,1.06577,1.06639,1.066115,5.800000000000249e-4
2016-11-28,05:30:00,1.06638,1.06642,1.06504,1.06525,1.0657299999999998,-0.0011300000000000754
2016-11-28,06:00:00,1.06529,1.06557,1.06457,1.06532,1.06507,2.999999999997449e-5
2016-11-28,06:30:00,1.06532,1.06548,1.06461,1.06471,1.065045,-6.099999999999994e-4
2016-11-28,07:00:00,1.0647,1.06533,1.06411,1.06492,1.0647199999999999,2.20000000000109e-4
2016-11-28,07:30:00,1.06493,1.06619,1.06492,1.06561,1.065555,6.800000000000139e-4
2016-11-28,08:00:00,1.06562,1.06664,1.065,1.06662,1.06582,9.999999999998899e-4
2016-11-28,08:30:00,1.06661,1.0669,1.06598,1.06621,1.06644,-3.9999999999995595e-4
2016-11-28,09:00:00,1.06622,1.06651,1.06517,1.06544,1.0658400000000001,-7.800000000000029e-4
2016-11-28,09:30:00,1.06543,1.06547,1.0638,1.0642,1.064635,-0.0012300000000000644
2016-11-28,10:00:00,1.06417,1.06418,1.06315,1.06348,1.0636649999999999,-6.900000000000794e-4
2016-11-28,10:30:00,1.06349,1.06391,1.06311,1.06313,1.06351,-3.60000000000138e-4
2016-11-28,11:00:00,1.06313,1.06316,1.06094,1.06112,1.0620500000000002,-0.0020099999999998452
2016-11-28,11:30:00,1.0611,1.06122,1.05938,1.06031,1.0603,-7.899999999998464e-4
2016-11-28,12:00:00,1.06032,1.061,1.05893,1.05955,1.059965,-7.699999999999374e-4
2016-11-28,12:30:00,1.05955,1.05955,1.05805,1.05817,1.0588,-0.0013799999999999368
2016-11-28,13:00:00,1.05816,1.05939,1.05776,1.05932,1.058575,0.0011600000000000499
2016-11-28,13:30:00,1.05931,1.05931,1.05647,1.05678,1.05789,-0.002529999999999921
2016-11-28,14:00:00,1.05677,1.05775,1.05632,1.05741,1.057035,6.399999999999739e-4
2016-11-28,14:30:00,1.05739,1.05898,1.05696,1.05847,1.05797,0.0010799999999999699
2016-11-28,15:00:00,1.05846,1.06038,1.05815,1.05934,1.059265,8.799999999999919e-4
2016-11-28,15:30:00,1.05933,1.05934,1.05771,1.05818,1.058525,-0.0011500000000002064
2016-11-28,16:00:00,1.05819,1.0604,1.05816,1.05936,1.05928,0.0011700000000001154
2016-11-28,16:30:00,1.05935,1.05937,1.05725,1.05737,1.05831,-0.001980000000000093
2016-11-28,17:00:00,1.0574,1.05822,1.05708,1.0579,1.05765,5.00000000000167e-4
2016-11-28,17:30:00,1.05791,1.05848,1.05761,1.05845,1.058045,5.399999999999849e-4
2016-11-28,18:00:00,1.05844,1.05898,1.05815,1.0587,1.058565,2.5999999999992696e-4
2016-11-28,18:30:00,1.05872,1.05953,1.05861,1.05939,1.0590700000000002,6.699999999999484e-4
2016-11-28,19:00:00,1.0594,1.05992,1.05937,1.05972,1.059645,3.20000000000098e-4
2016-11-28,19:30:00,1.05972,1.05973,1.05916,1.05945,1.0594450000000002,-2.6999999999999247e-4
2016-11-28,20:00:00,1.05945,1.05966,1.05932,1.0596,1.05949,1.500000000000945e-4
2016-11-28,20:30:00,1.0596,1.0607,1.05954,1.06068,1.06012,0.0010799999999999699
2016-11-28,21:00:00,1.06069,1.06076,1.06035,1.06058,1.060555,-1.0999999999983245e-4
2016-11-28,21:30:00,1.06058,1.06171,1.06055,1.06127,1.06113,6.899999999998574e-4
2016-11-28,22:00:00,1.06127,1.06127,1.06076,1.06109,1.0610149999999998,-1.7999999999984695e-4
2016-11-28,22:30:00,1.06109,1.06136,1.06082,1.06125,1.06109,1.5999999999993797e-4
2016-11-28,23:00:00,1.06124,1.06162,1.06093,1.0616,1.061275,3.60000000000138e-4
2016-11-28,23:30:00,1.06159,1.06213,1.06152,1.06185,1.061825,2.5999999999992696e-4
2016-11-29,00:00:00,1.06173,1.06174,1.06081,1.06163,1.061275,-9.999999999998899e-5
2016-11-29,00:30:00,1.06164,1.06192,1.06067,1.06096,1.0612949999999999,-6.800000000000139e-4
2016-11-29,01:00:00,1.06097,1.06098,1.06003,1.06051,1.060505,-4.5999999999990493e-4
2016-11-29,01:30:00,1.0605,1.06125,1.06004,1.06097,1.060645,4.6999999999997044e-4
2016-11-29,02:00:00,1.06096,1.06099,1.06012,1.06022,1.060555,-7.399999999999629e-4
2016-11-29,02:30:00,1.06023,1.06031,1.05929,1.0597,1.0598,-5.299999999999194e-4
2016-11-29,03:00:00,1.05969,1.05997,1.059,1.05907,1.059485,-6.200000000000649e-4
2016-11-29,03:30:00,1.05907,1.05951,1.05882,1.05926,1.0591650000000001,1.900000000001345e-4
2016-11-29,04:00:00,1.05928,1.05987,1.0592,1.0598,1.059535,5.20000000000076e-4
2016-11-29,04:30:00,1.05979,1.06015,1.0597,1.06001,1.059925,2.1999999999988695e-4
2016-11-29,05:00:00,1.06,1.06019,1.05975,1.05978,1.0599699999999999,-2.20000000000109e-4
2016-11-29,05:30:00,1.05979,1.06061,1.05975,1.06015,1.06018,3.5999999999991594e-4
2016-11-29,06:00:00,1.06018,1.06085,1.06018,1.06081,1.060515,6.300000000001305e-4
2016-11-29,06:30:00,1.06082,1.06088,1.06009,1.06038,1.060485,-4.3999999999999595e-4
2016-11-29,07:00:00,1.06039,1.06039,1.05918,1.05921,1.059785,-0.0011799999999999589
2016-11-29,07:30:00,1.05922,1.0603,1.05891,1.06025,1.059605,0.0010299999999998644
2016-11-29,08:00:00,1.06026,1.06134,1.06024,1.06104,1.06079,7.800000000000029e-4
2016-11-29,08:30:00,1.06105,1.06111,1.05874,1.05923,1.059925,-0.0018200000000001548
2016-11-29,09:00:00,1.05922,1.0593,1.05816,1.05851,1.05873,-7.099999999999884e-4
2016-11-29,09:30:00,1.05852,1.06003,1.05844,1.05957,1.0592350000000001,0.0010499999999999954
2016-11-29,10:00:00,1.05957,1.06059,1.0592,1.05971,1.059895,1.40000000000029e-4
2016-11-29,10:30:00,1.05971,1.06048,1.05928,1.06047,1.0598800000000002,7.600000000000939e-4
2016-11-29,11:00:00,1.06048,1.06088,1.06004,1.06027,1.06046,-2.1000000000004349e-4
2016-11-29,11:30:00,1.06026,1.06031,1.05946,1.05966,1.059885,-5.999999999999339e-4
2016-11-29,12:00:00,1.05968,1.06,1.05826,1.05861,1.0591300000000001,-0.0010699999999999044
2016-11-29,12:30:00,1.05862,1.05877,1.05786,1.05872,1.058315,1.0000000000021103e-4
2016-11-29,13:00:00,1.05875,1.05894,1.05728,1.05773,1.05811,-0.0010200000000000209
2016-11-29,13:30:00,1.05771,1.05938,1.05645,1.05753,1.057915,-1.7999999999984695e-4
2016-11-29,14:00:00,1.05755,1.05963,1.05714,1.0586,1.058385,0.0010499999999999954
2016-11-29,14:30:00,1.05859,1.06106,1.05844,1.05997,1.05975,0.0013800000000001589
2016-11-29,15:00:00,1.05998,1.06242,1.05933,1.06129,1.060875,0.0013100000000001444
2016-11-29,15:30:00,1.06128,1.06331,1.0612,1.06162,1.062255,3.4000000000000696e-4
2016-11-29,16:00:00,1.06164,1.06206,1.06078,1.06097,1.06142,-6.699999999999484e-4
2016-11-29,16:30:00,1.06098,1.06253,1.06061,1.06253,1.0615700000000001,0.0015499999999999403
2016-11-29,17:00:00,1.06256,1.06341,1.06203,1.06283,1.06272,2.6999999999999247e-4
2016-11-29,17:30:00,1.06283,1.06347,1.0624,1.0626,1.062935,-2.2999999999995246e-4
2016-11-29,18:00:00,1.06261,1.06465,1.06261,1.06422,1.06363,0.0016099999999998893
2016-11-29,18:30:00,1.06421,1.0647200000000001,1.06375,1.06467,1.064235,4.5999999999990493e-4
2016-11-29,19:00:00,1.06466,1.0649,1.06392,1.06427,1.06441,-3.8999999999989043e-4
2016-11-29,19:30:00,1.06428,1.06481,1.06408,1.06465,1.064445,3.700000000002035e-4
2016-11-29,20:00:00,1.06466,1.06467,1.06407,1.06428,1.06437,-3.8000000000004697e-4
2016-11-29,20:30:00,1.06428,1.06453,1.06424,1.06446,1.0643850000000001,1.80000000000069e-4
2016-11-29,21:00:00,1.06448,1.06539,1.06448,1.06539,1.0649350000000002,9.099999999999664e-4
2016-11-29,21:30:00,1.06539,1.06539,1.0648,1.06485,1.065095,-5.399999999999849e-4
2016-11-29,22:00:00,1.06486,1.06535,1.06476,1.06481,1.065055,-4.999999999988347e-5
2016-11-29,22:30:00,1.0648,1.0649,1.06464,1.06481,1.06477,1.0000000000065512e-5
2016-11-29,23:00:00,1.06481,1.06504,1.06467,1.06495,1.064855,1.40000000000029e-4
2016-11-29,23:30:00,1.06494,1.06495,1.06449,1.06467,1.0647199999999999,-2.6999999999999247e-4
2016-11-30,00:00:00,1.06464,1.06597,1.06453,1.06561,1.06525,9.699999999999154e-4
2016-11-30,00:30:00,1.06561,1.06561,1.06457,1.0647200000000001,1.06509,-8.899999999998354e-4
2016-11-30,01:00:00,1.0647200000000001,1.06473,1.06405,1.06416,1.06439,-5.60000000000116e-4
2016-11-30,01:30:00,1.06416,1.06506,1.06416,1.06494,1.06461,7.800000000000029e-4
2016-11-30,02:00:00,1.06494,1.0655,1.0647200000000001,1.06482,1.06511,-1.1999999999989797e-4
2016-11-30,02:30:00,1.06482,1.06486,1.06356,1.06378,1.06421,-0.001040000000000152
2016-11-30,03:00:00,1.06379,1.0638,1.06277,1.06323,1.063285,-5.60000000000116e-4
2016-11-30,03:30:00,1.06322,1.06364,1.06302,1.06314,1.06333,-8.000000000008001e-5
2016-11-30,04:00:00,1.06314,1.06359,1.06272,1.0629,1.063155,-2.4000000000001798e-4
2016-11-30,04:30:00,1.06291,1.06345,1.0627,1.0633,1.063075,3.8999999999989043e-4
2016-11-30,05:00:00,1.0633,1.06359,1.06287,1.06326,1.06323,-3.999999999981796e-5
2016-11-30,05:30:00,1.06327,1.06352,1.06308,1.06313,1.0633,-1.40000000000029e-4
2016-11-30,06:00:00,1.06312,1.06344,1.06284,1.06327,1.06314,1.4999999999987246e-4
2016-11-30,06:30:00,1.06328,1.06411,1.06309,1.06309,1.0636,-1.8999999999991246e-4
2016-11-30,07:00:00,1.06311,1.0633,1.06216,1.06309,1.06273,-1.999999999990898e-5
2016-11-30,07:30:00,1.06309,1.06342,1.0621,1.06226,1.06276,-8.300000000001084e-4
2016-11-30,08:00:00,1.06225,1.06439,1.06189,1.06378,1.06314,0.0015300000000000313
2016-11-30,08:30:00,1.06378,1.06586,1.06364,1.06554,1.06475,0.0017599999999999838
2016-11-30,09:00:00,1.06555,1.06636,1.0642,1.06429,1.06528,-0.0012600000000000389
2016-11-30,09:30:00,1.06428,1.06468,1.06351,1.06361,1.064095,-6.699999999999484e-4
2016-11-30,10:00:00,1.06361,1.065,1.06347,1.06452,1.064235,9.099999999999664e-4
2016-11-30,10:30:00,1.06451,1.06555,1.06364,1.06518,1.064595,6.699999999999484e-4
2016-11-30,11:00:00,1.06517,1.0666,1.06466,1.06591,1.06563,7.399999999999629e-4
2016-11-30,11:30:00,1.0659,1.06641,1.06447,1.06465,1.0654400000000002,-0.0012499999999999734
2016-11-30,12:00:00,1.06466,1.06492,1.06249,1.0636,1.0637050000000001,-0.0010599999999998388
2016-11-30,12:30:00,1.0636,1.06455,1.06323,1.0635,1.06389,-1.0000000000021103e-4
2016-11-30,13:00:00,1.06349,1.06361,1.0612,1.06263,1.062405,-8.600000000000829e-4
2016-11-30,13:30:00,1.06264,1.06532,1.06238,1.06291,1.06385,2.6999999999999247e-4
2016-11-30,14:00:00,1.0629,1.06328,1.05875,1.06094,1.061015,-0.0019599999999999618
2016-11-30,14:30:00,1.06094,1.06128,1.05903,1.05984,1.060155,-0.001100000000000101
2016-11-30,15:00:00,1.05986,1.05996,1.05823,1.05937,1.0590950000000001,-4.900000000001015e-4
2016-11-30,15:30:00,1.05936,1.06153,1.05896,1.06086,1.060245,0.0014999999999998348
2016-11-30,16:00:00,1.06086,1.06104,1.05522,1.05694,1.05813,-0.0039199999999999235
2016-11-30,16:30:00,1.05692,1.05877,1.05611,1.05773,1.0574400000000002,8.099999999999774e-4
2016-11-30,17:00:00,1.05773,1.05895,1.05755,1.0589,1.0582500000000001,0.0011699999999998933
2016-11-30,17:30:00,1.05889,1.05984,1.0587,1.05984,1.05927,9.499999999997844e-4
2016-11-30,18:00:00,1.05985,1.0599,1.05882,1.05902,1.05936,-8.299999999998864e-4
2016-11-30,18:30:00,1.05903,1.0595,1.05864,1.05908,1.0590700000000002,5.0000000000105516e-5
2016-11-30,19:00:00,1.05909,1.05986,1.0587,1.05909,1.05928,0
2016-11-30,19:30:00,1.05911,1.06015,1.0591,1.05966,1.059625,5.500000000000504e-4
2016-11-30,20:00:00,1.05967,1.06012,1.05948,1.05997,1.0598,3.00000000000189e-4
2016-11-30,20:30:00,1.05996,1.06016,1.05963,1.05964,1.059895,-3.20000000000098e-4
2016-11-30,21:00:00,1.05963,1.05981,1.05947,1.05963,1.05964,0
2016-11-30,21:30:00,1.05964,1.05998,1.05868,1.05871,1.05933,-9.299999999998754e-4
2016-11-30,22:00:00,1.0587,1.05965,1.0587,1.05915,1.059175,4.5000000000006146e-4
2016-11-30,22:30:00,1.05915,1.05972,1.05886,1.05954,1.0592899999999998,3.8999999999989043e-4
2016-11-30,23:00:00,1.05955,1.05979,1.05916,1.05953,1.059475,-1.999999999990898e-5
2016-11-30,23:30:00,1.05953,1.05964,1.05852,1.05895,1.0590799999999998,-5.800000000000249e-4
2016-12-01,00:00:00,1.05899,1.06008,1.05896,1.05993,1.05952,9.399999999999409e-4
2016-12-01,00:30:00,1.05993,1.05993,1.05892,1.05934,1.059425,-5.900000000000905e-4
2016-12-01,01:00:00,1.05935,1.06037,1.05897,1.05921,1.0596700000000001,-1.40000000000029e-4
2016-12-01,01:30:00,1.05922,1.05971,1.05885,1.05952,1.05928,2.9999999999996696e-4
2016-12-01,02:00:00,1.05952,1.05966,1.05895,1.05931,1.0593050000000002,-2.1000000000004349e-4
2016-12-01,02:30:00,1.0593,1.06006,1.05924,1.06005,1.05965,7.500000000000284e-4
2016-12-01,03:00:00,1.06004,1.06039,1.05953,1.06032,1.05996,2.7999999999983594e-4
2016-12-01,03:30:00,1.0603,1.06033,1.05969,1.05989,1.0600100000000001,-4.1000000000002146e-4
2016-12-01,04:00:00,1.0599,1.06021,1.05977,1.05993,1.05999,2.999999999997449e-5
2016-12-01,04:30:00,1.05994,1.06021,1.05951,1.0602,1.05986,2.5999999999992696e-4
2016-12-01,05:00:00,1.06019,1.06134,1.06012,1.06083,1.06073,6.399999999999739e-4
2016-12-01,05:30:00,1.06082,1.06159,1.06067,1.06135,1.06113,5.299999999999194e-4
2016-12-01,06:00:00,1.06135,1.06288,1.06108,1.06262,1.0619800000000001,0.0012699999999998823
2016-12-01,06:30:00,1.06262,1.06274,1.0618,1.06237,1.06227,-2.4999999999986144e-4
2016-12-01,07:00:00,1.06236,1.06251,1.06144,1.06172,1.061975,-6.399999999999739e-4
2016-12-01,07:30:00,1.06172,1.06235,1.06112,1.06141,1.061735,-3.1000000000003247e-4
2016-12-01,08:00:00,1.0614,1.0621,1.06036,1.06053,1.0612300000000001,-8.699999999999264e-4
2016-12-01,08:30:00,1.06052,1.06165,1.06025,1.06087,1.06095,3.500000000000725e-4
2016-12-01,09:00:00,1.06086,1.06193,1.06053,1.06153,1.0612300000000001,6.700000000001705e-4
2016-12-01,09:30:00,1.06153,1.0639,1.06116,1.06288,1.0625300000000002,0.0013499999999999623
2016-12-01,10:00:00,1.06287,1.0635,1.06209,1.06283,1.062795,-4.0000000000040004e-5
2016-12-01,10:30:00,1.06282,1.06285,1.06149,1.06149,1.06217,-0.0013300000000000534
2016-12-01,11:00:00,1.06148,1.06321,1.06148,1.06286,1.062345,0.0013799999999999368
2016-12-01,11:30:00,1.06285,1.06289,1.06217,1.06223,1.06253,-6.200000000000649e-4
2016-12-01,12:00:00,1.06222,1.06303,1.06213,1.06284,1.06258,6.200000000000649e-4
2016-12-01,12:30:00,1.06284,1.06344,1.0614,1.06146,1.06242,-0.0013799999999999368
2016-12-01,13:00:00,1.06147,1.06273,1.06143,1.06151,1.06208,4.0000000000040004e-5
2016-12-01,13:30:00,1.06151,1.06332,1.06141,1.06275,1.062365,0.0012400000000001299
2016-12-01,14:00:00,1.06273,1.0628,1.06017,1.0603,1.061485,-0.002429999999999932
2016-12-01,14:30:00,1.06031,1.06086,1.05909,1.05959,1.0599750000000001,-7.200000000000539e-4
2016-12-01,15:00:00,1.05956,1.06082,1.05839,1.05964,1.059605,7.999999999985796e-5
2016-12-01,15:30:00,1.05964,1.06141,1.0585,1.06115,1.059955,0.0015100000000001224
2016-12-01,16:00:00,1.06117,1.0631,1.06047,1.0628,1.061785,0.0016300000000000203
2016-12-01,16:30:00,1.06281,1.06342,1.06216,1.06339,1.0627900000000001,5.800000000000249e-4
2016-12-01,17:00:00,1.06339,1.06355,1.06199,1.06206,1.06277,-0.0013300000000000534
2016-12-01,17:30:00,1.06207,1.06267,1.06203,1.06249,1.06235,4.199999999998649e-4
2016-12-01,18:00:00,1.06248,1.06351,1.06242,1.06285,1.062965,3.6999999999998145e-4
2016-12-01,18:30:00,1.06286,1.06467,1.0627,1.06445,1.063685,0.0015899999999999803
2016-12-01,19:00:00,1.06446,1.06591,1.06409,1.06587,1.065,0.0014100000000001334
2016-12-01,19:30:00,1.06586,1.06587,1.06448,1.06458,1.065175,-0.0012799999999999478
2016-12-01,20:00:00,1.06456,1.06484,1.06437,1.06455,1.064605,-9.999999999843467e-6
2016-12-01,20:30:00,1.06455,1.06625,1.06455,1.06597,1.0654,0.0014199999999999768
2016-12-01,21:00:00,1.06596,1.06681,1.06553,1.06589,1.06617,-7.00000000000145e-5
2016-12-01,21:30:00,1.06589,1.06612,1.06578,1.06597,1.06595,8.000000000008001e-5
2016-12-01,22:00:00,1.06595,1.06641,1.06572,1.0663,1.066065,3.500000000000725e-4
2016-12-01,22:30:00,1.06629,1.06634,1.06559,1.06582,1.065965,-4.6999999999997044e-4
2016-12-01,23:00:00,1.06584,1.06609,1.06568,1.06571,1.065885,-1.2999999999996348e-4
2016-12-01,23:30:00,1.06572,1.06659,1.06569,1.06619,1.0661399999999999,4.6999999999997044e-4
2016-12-02,00:00:00,1.06628,1.0669,1.06603,1.06632,1.066465,4.0000000000040004e-5
2016-12-02,00:30:00,1.06633,1.06673,1.06608,1.06638,1.066405,5.0000000000105516e-5
2016-12-02,01:00:00,1.06639,1.06759,1.06611,1.06683,1.06685,4.3999999999999595e-4
2016-12-02,01:30:00,1.06683,1.06765,1.06679,1.067,1.0672199999999998,1.7000000000000348e-4
2016-12-02,02:00:00,1.06698,1.06727,1.06666,1.06676,1.066965,-2.20000000000109e-4
2016-12-02,02:30:00,1.06677,1.06722,1.06656,1.06711,1.06689,3.4000000000000696e-4
2016-12-02,03:00:00,1.06711,1.06722,1.06662,1.06678,1.06692,-3.2999999999994145e-4
2016-12-02,03:30:00,1.06679,1.06824,1.06679,1.06804,1.067515,0.0012500000000001954
2016-12-02,04:00:00,1.06805,1.06892,1.06792,1.06838,1.0684200000000001,3.300000000001635e-4
2016-12-02,04:30:00,1.06838,1.06858,1.06783,1.06783,1.068205,-5.500000000000504e-4
2016-12-02,05:00:00,1.06781,1.06867,1.0678,1.06844,1.068235,6.300000000001305e-4
2016-12-02,05:30:00,1.06845,1.0688,1.06782,1.06832,1.0683099999999999,-1.2999999999996348e-4
2016-12-02,06:00:00,1.0683,1.06876,1.06799,1.06825,1.068375,-5.0000000000105516e-5
2016-12-02,06:30:00,1.06827,1.0686,1.06779,1.06791,1.068195,-3.60000000000138e-4
2016-12-02,07:00:00,1.06791,1.06799,1.06712,1.06721,1.067555,-6.999999999999229e-4
2016-12-02,07:30:00,1.06721,1.06727,1.06651,1.06703,1.06689,-1.80000000000069e-4
2016-12-02,08:00:00,1.06701,1.0677,1.06629,1.06652,1.066995,-4.900000000001015e-4
2016-12-02,08:30:00,1.0665,1.0668,1.06541,1.06627,1.0661049999999999,-2.2999999999995246e-4
2016-12-02,09:00:00,1.06628,1.0666,1.06567,1.06622,1.066135,-5.999999999994898e-5
2016-12-02,09:30:00,1.06622,1.06622,1.06457,1.06457,1.065395,-0.0016499999999999293
2016-12-02,10:00:00,1.06458,1.06468,1.06359,1.06417,1.064135,-4.1000000000002146e-4
2016-12-02,10:30:00,1.06418,1.06492,1.06395,1.06443,1.064435,2.500000000000835e-4
2016-12-02,11:00:00,1.06443,1.06489,1.06391,1.06424,1.0644,-1.8999999999991246e-4
2016-12-02,11:30:00,1.06424,1.06477,1.06403,1.06464,1.0644,3.9999999999995595e-4
2016-12-02,12:00:00,1.06465,1.06512,1.06441,1.06488,1.064765,2.2999999999995246e-4
2016-12-02,12:30:00,1.06489,1.06496,1.06302,1.06302,1.06399,-0.0018699999999998163
2016-12-02,13:00:00,1.06301,1.06512,1.0629,1.06431,1.0640100000000001,0.0013000000000000789
2016-12-02,13:30:00,1.06432,1.06711,1.06247,1.06341,1.06479,-9.099999999999664e-4
2016-12-02,14:00:00,1.0634,1.06599,1.06324,1.06512,1.0646149999999999,0.0017200000000001658
2016-12-02,14:30:00,1.06511,1.06516,1.06407,1.06496,1.064615,-1.500000000000945e-4
2016-12-02,15:00:00,1.06495,1.06738,1.06441,1.06645,1.065895,0.0014999999999998348
2016-12-02,15:30:00,1.06644,1.06684,1.06546,1.06598,1.06615,-4.60000000000127e-4
2016-12-02,16:00:00,1.066,1.06803,1.066,1.06717,1.067015,0.0011699999999998933
2016-12-02,16:30:00,1.06717,1.06735,1.06644,1.06658,1.0668950000000001,-5.899999999998684e-4
2016-12-02,17:00:00,1.06657,1.06785,1.06647,1.0677,1.0671599999999999,0.0011300000000000754
2016-12-02,17:30:00,1.06769,1.06781,1.06691,1.06741,1.0673599999999999,-2.80000000000058e-4
2016-12-02,18:00:00,1.0674,1.06784,1.06704,1.06729,1.06744,-1.0999999999983245e-4
2016-12-02,18:30:00,1.06728,1.06732,1.0655,1.06572,1.0664099999999999,-0.0015600000000000058
