2016.12.05,08:30,1.06480,1.06615,1.06365,1.06370,0
2016.12.05,09:00,1.06370,1.06432,1.06318,1.06419,0
2016.12.05,09:30,1.06420,1.06540,1.06326,1.06327,0
2016.12.05,10:00,1.06326,1.06397,1.06295,1.06371,0
2016.12.05,10:30,1.06371,1.06566,1.06328,1.06538,0
2016.12.05,11:00,1.06539,1.07144,1.06467,1.06988,0
2016.12.05,11:30,1.06987,1.07289,1.06967,1.06969,0
2016.12.05,12:00,1.06967,1.07107,1.06952,1.06969,0
2016.12.05,12:30,1.06970,1.06970,1.06822,1.06920,0
2016.12.05,13:00,1.06918,1.07080,1.06916,1.06960,0
2016.12.05,13:30,1.06960,1.06960,1.06841,1.06862,0
2016.12.05,14:00,1.06863,1.07203,1.06863,1.07181,0
2016.12.05,14:30,1.07181,1.07345,1.07152,1.07309,0
2016.12.05,15:00,1.07308,1.07372,1.07218,1.07321,0
2016.12.05,15:30,1.07320,1.07392,1.07230,1.07239,0
2016.12.05,16:00,1.07240,1.07300,1.07180,1.07241,0
2016.12.05,16:30,1.07242,1.07253,1.07170,1.07219,0
2016.12.05,17:00,1.07219,1.07375,1.07218,1.07362,0
2016.12.05,17:30,1.07360,1.07694,1.07357,1.07666,0
2016.12.05,18:00,1.07667,1.07956,1.07589,1.07784,0
2016.12.05,18:30,1.07783,1.07832,1.07718,1.07785,0
2016.12.05,19:00,1.07785,1.07883,1.07726,1.07747,0
2016.12.05,19:30,1.07748,1.07803,1.07673,1.07683,0
2016.12.05,20:00,1.07681,1.07702,1.07614,1.07654,0
2016.12.05,20:30,1.07655,1.07662,1.07595,1.07618,0
2016.12.05,21:00,1.07618,1.07661,1.07601,1.07606,0
2016.12.05,21:30,1.07607,1.07645,1.07607,1.07629,0
2016.12.05,22:00,1.07630,1.07671,1.07581,1.07605,0
2016.12.05,22:30,1.07606,1.07632,1.07569,1.07575,0
2016.12.05,23:00,1.07577,1.07628,1.07546,1.07612,0
2016.12.05,23:30,1.07612,1.07612,1.07535,1.07560,0
2016.12.06,00:00,1.07561,1.07631,1.07522,1.07575,0
2016.12.06,00:30,1.07576,1.07576,1.07498,1.07550,0
2016.12.06,01:00,1.07548,1.07614,1.07534,1.07564,0
2016.12.06,01:30,1.07565,1.07619,1.07561,1.07603,0
2016.12.06,02:00,1.07601,1.07645,1.07590,1.07629,0
2016.12.06,02:30,1.07629,1.07691,1.07625,1.07627,0
2016.12.06,03:00,1.07626,1.07641,1.07580,1.07594,0
2016.12.06,03:30,1.07596,1.07608,1.07506,1.07544,0
2016.12.06,04:00,1.07545,1.07582,1.07510,1.07561,0
2016.12.06,04:30,1.07562,1.07574,1.07544,1.07549,0
2016.12.06,05:00,1.07549,1.07596,1.07534,1.07573,0
2016.12.06,05:30,1.07573,1.07587,1.07523,1.07544,0
2016.12.06,06:00,1.07544,1.07545,1.07437,1.07477,0
2016.12.06,06:30,1.07478,1.07502,1.07400,1.07409,0
2016.12.06,07:00,1.07408,1.07540,1.07364,1.07533,0
2016.12.06,07:30,1.07532,1.07667,1.07514,1.07615,0
2016.12.06,08:00,1.07617,1.07844,1.07556,1.07760,0
2016.12.06,08:30,1.07760,1.07822,1.07686,1.07698,0
2016.12.06,09:00,1.07697,1.07821,1.07658,1.07676,0
2016.12.06,09:30,1.07677,1.07696,1.07607,1.07660,0
2016.12.06,10:00,1.07660,1.07748,1.07621,1.07742,0
2016.12.06,10:30,1.07743,1.07759,1.07654,1.07696,0
2016.12.06,11:00,1.07696,1.07729,1.07598,1.07668,0
2016.12.06,11:30,1.07669,1.07670,1.07285,1.07369,0
2016.12.06,12:00,1.07369,1.07421,1.07296,1.07356,0
2016.12.06,12:30,1.07357,1.07526,1.07321,1.07329,0
2016.12.06,13:00,1.07329,1.07437,1.07287,1.07405,0
2016.12.06,13:30,1.07405,1.07468,1.07260,1.07325,0
2016.12.06,14:00,1.07324,1.07371,1.07223,1.07313,0
2016.12.06,14:30,1.07314,1.07432,1.07310,1.07330,0
2016.12.06,15:00,1.07329,1.07475,1.07227,1.07473,0
2016.12.06,15:30,1.07472,1.07488,1.07274,1.07320,0
2016.12.06,16:00,1.07318,1.07358,1.07259,1.07301,0
2016.12.06,16:30,1.07300,1.07384,1.07162,1.07163,0
2016.12.06,17:00,1.07163,1.07170,1.06978,1.07033,0
2016.12.06,17:30,1.07034,1.07136,1.07012,1.07111,0
2016.12.06,18:00,1.07110,1.07173,1.07074,1.07076,0
2016.12.06,18:30,1.07075,1.07090,1.07037,1.07082,0
2016.12.06,19:00,1.07081,1.07128,1.07079,1.07100,0
2016.12.06,19:30,1.07099,1.07171,1.07096,1.07158,0
2016.12.06,20:00,1.07157,1.07192,1.07131,1.07187,0
2016.12.06,20:30,1.07187,1.07215,1.07141,1.07213,0
2016.12.06,21:00,1.07211,1.07211,1.07177,1.07193,0
2016.12.06,21:30,1.07194,1.07211,1.07151,1.07166,0
2016.12.06,22:00,1.07167,1.07203,1.07154,1.07167,0
2016.12.06,22:30,1.07166,1.07203,1.07149,1.07159,0
2016.12.06,23:00,1.07164,1.07228,1.07164,1.07191,0
2016.12.06,23:30,1.07193,1.07201,1.07169,1.07182,0
2016.12.07,00:00,1.07168,1.07199,1.07153,1.07181,0
2016.12.07,00:30,1.07182,1.07183,1.07120,1.07147,0
2016.12.07,01:00,1.07146,1.07173,1.07120,1.07173,0
2016.12.07,01:30,1.07175,1.07261,1.07166,1.07195,0
2016.12.07,02:00,1.07196,1.07205,1.07167,1.07177,0
2016.12.07,02:30,1.07178,1.07212,1.07169,1.07197,0
2016.12.07,03:00,1.07199,1.07232,1.07188,1.07208,0
2016.12.07,03:30,1.07209,1.07222,1.07193,1.07220,0
2016.12.07,04:00,1.07220,1.07222,1.07173,1.07214,0
2016.12.07,04:30,1.07213,1.07238,1.07206,1.07216,0
2016.12.07,05:00,1.07219,1.07234,1.07180,1.07198,0
2016.12.07,05:30,1.07198,1.07207,1.07166,1.07181,0
2016.12.07,06:00,1.07182,1.07266,1.07179,1.07243,0
2016.12.07,06:30,1.07244,1.07244,1.07126,1.07168,0
2016.12.07,07:00,1.07169,1.07224,1.07123,1.07205,0
2016.12.07,07:30,1.07203,1.07240,1.07105,1.07125,0
